"Not paid ",false,"             Terrific opportunity to get in on the ground floor of an aggressively expanding personal injury law firm. No experience required as we want to train all new staff members. If you are an unemployed law&#8230;         ","Pittsburgh, PA ","             Application Deadline:   Available Year-round 
                     ",/legal/Legal-Intern-to-Top-Trial-Lawyer-I7092387,"Legal Intern to Top Trial Lawyer Job at Romanow Law Group in Pittsburgh, PA","Full Time"
"Not paid ",false,"             This job code is utilized for the majority of our temporary hires. The individual is performing hourly job duties as defined under the Fair Labor Standards Act. Oracle is an Equal Employment Opportuni&#8230;         ","Redwood City, CA ","             Application Deadline:   Available Year-round 
                     ",/posting/Student-Intern-I1586241056,"Student / Intern Job at Oracle in Redwood City, CA","Part Time"
"Not paid ",false,"             This job code is utilized for the majority of our temporary hires. The individual is performing hourly job duties as defined under the Fair Labor Standards Act. Oracle is an Equal Employment Opportuni&#8230;         ","Redwood City, CA ","             Application Deadline:   Available Year-round 
                     ",/posting/Student-Intern-I1738864145,"Student / Intern Job at Oracle in Redwood City, CA","Part Time"
"Not paid ",false,"             This job code is utilized for the majority of our temporary hires. The individual is performing hourly job duties as defined under the Fair Labor Standards Act. Oracle is an Equal Employment Opportuni&#8230;         ","Austin, TX ","             Application Deadline:   Available Year-round 
                     ",/posting/Student-Intern-I1460999828,"Student / Intern Job at Oracle in Austin, TX","Part Time"
"Not paid ",false,"             The Natural Resources Defense Council (NRDC) is a non-profit global environmental organization with more than 2.5 million members and online activists. We have offices in New York, Washington, D.C., S&#8230;         ","Washington, DC ","             Application Deadline:   9/1/2015 
                     ",/communication/Energy-Communications-Intern,"Energy Communications Intern Job at Natural Resources Defense Council  in Washington, DC","Part Time"
"Not paid ",false,"             I own 2 companies: 1. a law firm, specializing in Real Estate Law, Estate Planning and Administration, and Business Law; and 2. a custom window treatment (blinds, shades, drapery) business. I am looki&#8230;         ","West Hempstead, NY ","             Application Deadline:   Available Year-round 
                     ",/it/Social-Media-Community-Management-Intern-I9551853,"Social Media &amp; Community Management Intern Job at Law Office of W. Zehava Schechter in West Hempstead, NY","Part Time"
"Paid Opportunity",false,"             Commercial Credit Representative Tracking Code 10089 Job Description Rockland Trust is currently seeking Commercial Credit Representative/File Clerk. Function: Provides a variety of duties to the Cred&#8230;         ","Brockton, MA ","             Application Deadline:   Available Year-round 
                     ",/banking/Commercial-Credit-Representative-File-Clerk,"Commercial Credit Representative/ File Clerk Job at Rockland Trust in Brockton, MA","Full Time"
"Not paid ",false,"             I am an aspiring author and newbie public speaker. I am in need of a book editor or proofreader to assist me with editing, proofreading, and preparing my books for publication. I have two new books th&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/journalism/Proofreader-or-Book-Editor-who-is-willing-to-work-with-a-newbie-author,"Proofreader or Book Editor who is willing to work with a newbie author  Job at Powerful Biz Woman in Virtual","Part Time"
"Not paid ",false,"             Citizens for Affordable Legal Aid Corp. is a non-profit organization that has been formed to help individuals and families achieve their goals academically, socially and economically. Formed in 2014, &#8230;         ","Buffalo, NY ","             Application Deadline:   Available Year-round 
                     ",/writing/Non-Profit-Grant-Writing-Fundraising-Management-Trainee-Opportunity-for-Work-Exchange-I9557946,"Non Profit Grant Writing / Fundraising Management Trainee Opportunity for Work Exchange  Job at Citizens For affordable Legal Aid  in Buffalo, NY","Part Time"
"Not paid ",false,"             Citizens for Affordable Legal Aid Corp. is a non-profit organization that has been formed to help individuals and families achieve their goals academically, socially and economically. Formed in 2014, &#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/writing/Non-Profit-Grant-Writing-Fundraising-Management-Trainee-Opportunity-for-Work-Exchange-I8209611,"Non Profit Grant Writing / Fundraising Management Trainee Opportunity for Work Exchange  Job at Citizens For affordable Legal Aid  in Virtual","Part Time"
"Paid Opportunity",false,"             IMIO is a Chicago-based incubator and investment company that takes a hands-on approach to investing in start-ups. We invest in and incubate a variety of start-ups, allowing each start-up to utilize t&#8230;         ","Chicago, IL ","             Application Deadline:   Available Year-round 
                     ",/computer-science/CRM-Intern-I6512852,"CRM Intern Job at IMIO LLC Managment in Chicago, IL","Full Time"
"Paid Opportunity",false,"             A truly unique opportunity for college students to directly communicate with the most successful executives in U.S. on a daily basis! Our mission is to Help Executives do their Jobs Better! We publish&#8230;         ","Bensalem, PA ","             Application Deadline:   Available Year-round 
                     ",/marketing/Paid-Marketing-Internship-for-this-Summer-and-Beyond-I9995184,"Paid Marketing Internship for this Summer and Beyond Job at Center for Education and Employment Law in Bensalem, PA","Part Time"
"Paid Opportunity",false,"             PAID MARKETING INTERNSHIP for THIS SUMMER AND BEYOND! CEEL is a diversified executive training and B2B (business to business) information company with sustained continued growth since its inception in&#8230;         ","Wyomissing, PA ","             Application Deadline:   Available Year-round 
                     ",/marketing/Paid-Marketing-Internship-for-This-Summer-and-Beyond-I4857259,"Paid Marketing Internship for This Summer and Beyond Job at Center for Education and Employment Law in Wyomissing, PA","Part Time"
"Paid Opportunity",false,"             PAID MARKETING INTERNSHIP for THIS SUMMER AND BEYOND! CEEL is a diversified executive training and B2B (business to business) information company with sustained continued growth since its inception in&#8230;         ","Woodbury, NJ ","             Application Deadline:   Available Year-round 
                     ",/marketing/Paid-Marketing-Internship-for-This-Summer-and-Beyond-I3771918,"Paid Marketing Internship for This Summer and Beyond! Job at Center for Education and Employment Law in Woodbury, NJ","Part Time"
"Paid Opportunity",false,"             PAID MARKETING INTERNSHIP for THIS SUMMER AND BEYOND! CEEL is a diversified executive training and B2B (business to business) information company with sustained continued growth since its inception in&#8230;         ","York, PA ","             Application Deadline:   Available Year-round 
                     ",/marketing/Paid-Marketing-Internship-for-This-Summer-and-Beyond-I4683384,"Paid Marketing Internship for This Summer and Beyond! Job at Center for Education and Employment Law in York, PA","Part Time"
"Paid Opportunity",false,"             PAID MARKETING INTERNSHIP for THIS SUMMER AND BEYOND! CEEL is a diversified executive training and B2B (business to business) information company with sustained continued growth since its inception in&#8230;         ","Boardman, OH ","             Application Deadline:   Available Year-round 
                     ",/marketing/Paid-Marketing-Internship-for-This-Summer-and-Beyond-I6897689,"Paid Marketing Internship for This Summer and Beyond! Job at Center for Education and Employment Law in Boardman, OH","Part Time"
"Paid Opportunity",false,"             PAID MARKETING INTERNSHIP for THIS SUMMER AND BEYOND! CEEL is a diversified executive training and B2B (business to business) information company with sustained continued growth since its inception in&#8230;         ","Altoona, PA ","             Application Deadline:   Available Year-round 
                     ",/marketing/Paid-Marketing-Internship-for-This-Summer-and-Beyond-I432091,"Paid Marketing Internship for This Summer and Beyond! Job at Center for Education and Employment Law in Altoona, PA","Part Time"
"Paid Opportunity",false,"             PAID MARKETING INTERNSHIP for THIS SUMMER AND BEYOND! CEEL is a diversified executive training and B2B (business to business) information company with sustained continued growth since its inception in&#8230;         ","Clearfield, PA ","             Application Deadline:   Available Year-round 
                     ",/marketing/Paid-Marketing-Internship-for-This-Summer-and-Beyond-I1436393,"Paid Marketing Internship for This Summer and Beyond! Job at Center for Education and Employment Law in Clearfield, PA","Part Time"
"Paid Opportunity",false,"             PAID MARKETING INTERNSHIP for THIS SUMMER AND BEYOND! CEEL is a diversified executive training and B2B (business to business) information company with sustained continued growth since its inception in&#8230;         ","Frackville, PA ","             Application Deadline:   Available Year-round 
                     ",/marketing/Paid-Marketing-Internship-for-This-Summer-and-Beyond-I1648536,"Paid Marketing Internship for This Summer and Beyond! Job at Center for Education and Employment Law in Frackville, PA","Part Time"
"Paid Opportunity",false,"             PAID MARKETING INTERNSHIP for THIS SUMMER AND BEYOND! CEEL is a diversified executive training and B2B (business to business) information company with sustained continued growth since its inception in&#8230;         ","Meadville, PA ","             Application Deadline:   Available Year-round 
                     ",/marketing/Paid-Marketing-Internship-for-This-Summer-and-Beyond-I2283060,"Paid Marketing Internship for This Summer and Beyond! Job at Center for Education and Employment Law in Meadville, PA","Part Time"
"Not paid ",false,"             Citizens for Affordable Legal Aid Corp. is a non-profit organization that has been formed to help individuals and families achieve their goals academically, socially and economically. Formed in 2014, &#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/non-profit/Non-Profit-Community-Outreach-Management-Trainee-Opportunity-for-Work-Exchange-I7232552,"Non Profit Community Outreach Management Trainee Opportunity for Work Exchange  Job at Citizens For affordable Legal Aid  in Virtual","Part Time"
"Not paid ",false,"             Citizens for Affordable Legal Aid Corp. is a non-profit organization that has been formed to help individuals and families achieve their goals academically, socially and economically. Formed in 2014, &#8230;         ","Buffalo, NY ","             Application Deadline:   Available Year-round 
                     ",/non-profit/Non-Profit-Community-Outreach-Management-Trainee-Opportunity-for-Work-Exchange-I8905505,"Non Profit Community Outreach Management Trainee Opportunity for Work Exchange  Job at Citizens For affordable Legal Aid  in Buffalo, NY","Part Time"
"Not paid ",false,"             Citizens for Affordable Legal Aid Corp. is a non-profit organization that has been formed to help individuals and families achieve their goals academically, socially and economically. Formed in 2014, &#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/social-media/Web-Journalism-Content-Development-Social-Media-Marketing-Manager-Trainee-Opportunity-I6078053,"Web Journalism / Content Development &amp; Social Media Marketing Manager Trainee Opportunity  Job at Citizens For affordable Legal Aid  in Virtual","Part Time"
"Not paid ",false,"             Citizens for Affordable Legal Aid Corp. is a non-profit organization that has been formed to help individuals and families achieve their goals academically, socially and economically. Formed in 2014, &#8230;         ","Buffalo, NY ","             Application Deadline:   Available Year-round 
                     ",/social-media/Web-Journalism-Content-Development-Social-Media-Marketing-Manager-Trainee-Opportunity-I3000545,"Web Journalism / Content Development &amp; Social Media Marketing Manager Trainee Opportunity  Job at Citizens For affordable Legal Aid  in Buffalo, NY","Part Time"
"Not paid ",true,"             CanCore Concepts is a Licensing and Consulting company in the Legal Marijuana Industry. We own the IP and formulas for Keef Cola, voted #1 edible by High Times and winner of the 2015 Cannabis Cup. Alt&#8230;         ","Philadelphia, PA ","             Application Deadline:   Available Year-round 
                     ",/business/Social-Media-Community-Management-Intern-I5412710,"Social Media &amp; Community Management Intern Job at CanCore Concepts in Philadelphia, PA","Part Time"
"Not paid ",false,"             This is a 10-12 month internship within the Department of Epidemiology. The duties of an epidemiology intern include abstracting data from medical records and entering data into electronic databases. &#8230;         ","Dallas, TX ","             Application Deadline:   Available Year-round 
                     ",/posting/Intern-Epidemiology-PRN-I162624822,"Intern Epidemiology – PRN Job at Baylor Health Care System in Dallas, TX","Part Time"
"Not paid ",false,"             This is a 10-12 month internship within the Department of Epidemiology. The duties of an epidemiology intern include abstracting data from medical records and entering data into electronic databases. &#8230;         ","Dallas, TX ","             Application Deadline:   Available Year-round 
                     ",/posting/Intern-Epidemiology-PRN-I1842691785,"Intern Epidemiology – PRN Job at Baylor Health Care System in Dallas, TX","Part Time"
"Not paid ",false,"             Syndicate Prime Publishing is looking for great writers who want to get into the publishing game. We are an online publishing company that produces ebooks and magazines. Our major magazine is Glam Hai&#8230;         ","Boston, MA ","             Application Deadline:   6/26/2015 
                     ",/writing/Awesome-Writers-Wanted,"Awesome Writers Wanted  Job at Syndicate Prime Publishing, LLC  in Boston, MA","Part Time"
"Not paid ",false,"              This is a general recruiting requisition used to attract candidates to Intel Corporation. By applying to this requisition you are expressing interest in potential Internship opportunities across the &#8230;         ","Austin, TX ","             Application Deadline:   Available Year-round 
                     ",/posting/201415-BSMSPhD-Intern-Opportunities-I806423756,"2014-15 BS/MS/PhD Intern Opportunities Job at Intel Corporation in Austin, TX","Full Time"
"Not paid ",false,"              This is a general recruiting requisition used to attract candidates to Intel Corporation. By applying to this requisition you are expressing interest in potential Internship opportunities across the &#8230;         ","Albuquerque, NM ","             Application Deadline:   Available Year-round 
                     ",/posting/201415-BSMSPhD-Intern-Opportunities-I840292916,"2014-15 BS/MS/PhD Intern Opportunities Job at Intel Corporation in Albuquerque, NM","Full Time"
"Not paid ",false,"              This is a general recruiting requisition used to attract candidates to Intel Corporation. By applying to this requisition you are expressing interest in potential Internship opportunities across the &#8230;         ","Santa Clara, CA ","             Application Deadline:   Available Year-round 
                     ",/posting/201415-BSMSPhD-Intern-Opportunities-I2094646606,"2014-15 BS/MS/PhD Intern Opportunities Job at Intel Corporation in Santa Clara, CA","Full Time"
"Not paid ",false,"              This is a general recruiting requisition used to attract candidates to Intel Corporation. By applying to this requisition you are expressing interest in potential Internship opportunities across the &#8230;         ","Folsom, CA ","             Application Deadline:   Available Year-round 
                     ",/posting/201415-BSMSPhD-Intern-Opportunities-I1088841019,"2014-15 BS/MS/PhD Intern Opportunities Job at Intel Corporation in Folsom, CA","Full Time"
"Not paid ",false,"              This is a general recruiting requisition used to attract candidates to Intel Corporation. By applying to this requisition you are expressing interest in potential Internship opportunities across the &#8230;         ","Hillsboro, OR ","             Application Deadline:   Available Year-round 
                     ",/posting/201415-BSMSPhD-Intern-Opportunities-I486216520,"2014-15 BS/MS/PhD Intern Opportunities Job at Intel Corporation in Hillsboro, OR","Full Time"
"Not paid ",false,"              This is a general recruiting requisition used to attract candidates to Intel Corporation. By applying to this requisition you are expressing interest in potential Internship opportunities across the &#8230;         ","Phoenix, AZ ","             Application Deadline:   Available Year-round 
                     ",/posting/201415-BSMSPhD-Intern-Opportunities-I1297581307,"2014-15 BS/MS/PhD Intern Opportunities Job at Intel Corporation in Phoenix, AZ","Full Time"
"Not paid ",false,"              Intel Corporation has exciting Operations Finance & Accounting internship opportunities for Undergrad & MBA candidates. As a member of the Finance Intern team, you will have opportunities to analyze &#8230;         ","Folsom, CA ","             Application Deadline:   Available Year-round 
                     ",/posting/2016-MBA-Finance-Intern-I1805924540,"2016 MBA Finance Intern Job at Intel Corporation in Folsom, CA","Full Time"
"Not paid ",false,"              Intel Corporation has exciting Operations Finance & Accounting internship opportunities for Undergrad & MBA candidates. As a member of the Finance Intern team, you will have opportunities to analyze &#8230;         ","Santa Clara, CA ","             Application Deadline:   Available Year-round 
                     ",/posting/2016-MBA-Finance-Intern-I1092989420,"2016 MBA Finance Intern Job at Intel Corporation in Santa Clara, CA","Full Time"
"Not paid ",false,"              Intel Corporation has exciting Operations Finance & Accounting internship opportunities for Undergrad & MBA candidates. As a member of the Finance Intern team, you will have opportunities to analyze &#8230;         ","Phoenix, AZ ","             Application Deadline:   Available Year-round 
                     ",/posting/2016-MBA-Finance-Intern-I839590006,"2016 MBA Finance Intern Job at Intel Corporation in Phoenix, AZ","Full Time"
"Not paid ",false,"              Intel Corporation has exciting Operations Finance & Accounting internship opportunities for Undergrad & MBA candidates. As a member of the Finance Intern team, you will have opportunities to analyze &#8230;         ","Hillsboro, OR ","             Application Deadline:   Available Year-round 
                     ",/posting/2016-MBA-Finance-Intern-I1593631532,"2016 MBA Finance Intern Job at Intel Corporation in Hillsboro, OR","Full Time"
"Not paid ",false,"             Position Purpose: Complete various projects while developing skills related to the managed care market. Coordinate and develop projects based on departmental needs and intern interests Conduct researc&#8230;         ","Sunrise, FL ","             Application Deadline:   Available Year-round 
                     ",/posting/Intern-Graduate-I215580453,"Intern (Graduate) Job at Sunshine Health in Sunrise, FL","Full Time"
"Not paid ",false,"             Position Purpose: Complete various projects while developing skills related to the managed care market. Coordinate and develop projects based on departmental needs and intern interests Conduct researc&#8230;         ","Sunrise, FL ","             Application Deadline:   Available Year-round 
                     ",/posting/Intern-Graduate-I909502794,"Intern (Graduate) Job at Sunshine State Health Plan in Sunrise, FL","Full Time"
"Paid Opportunity",false,"             Environment Illinois is a project of Environment America. We are a citizen-based environmental advocacy organization operating at both the state and national level. Our staff and members work to prote&#8230;         ","Chicago, IL ","             Application Deadline:   Available Year-round 
                     ",/non-profit/Campaign-Staff-to-Protect-Lake-Michigan,"Campaign Staff to Protect Lake Michigan Job at Environment Illinois in Chicago, IL","Full Time"
"Not paid ",false,"             Concord Law Group is seeking Interns who want to gain experience in Web Content Writing. Please email your resume to camiron@800lawgroup.com or steven@concordlawgroup.org         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/writing/Editorial-Journalism-Intern-I4187134,"Editorial / Journalism Intern Job at Concord Law Group in Virtual","Part Time"
"Not paid ",true,"             Nurturing America is committed to creating change for every issue under the social injustice umbrella. The innovative plan devised for fulfilling our vision is going to take nonprofits to a new height&#8230;         ","Greenville, SC ","             Application Deadline:   Available Year-round 
                     ",/politics/Researchlegeslativepublic-policysocial-justuicesociopolitical-I5711536,"Research-legeslative/public policy/social justuice/socio-political Job at Nurturing America Inc. in Greenville, SC","Full Time"
"Not paid ",true,"             Nurturing America is committed to creating change for every issue under the social injustice umbrella. The innovative plan devised for fulfilling our vision is going to take nonprofits to a new height&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/politics/Researchlegeslativepublic-policysocial-justuicesociopolitical,"Research-legeslative/public policy/social justuice/socio-political Job at Nurturing America Inc. in Virtual","Full Time"
"Not paid ",false,"              Your success is a train ride away. Amtrak connects businesses and communities across the country and we move Americas workforce toward the future. We employ more than 20,000 diverse, energetic profes&#8230;         ","Philadelphia, PA ","             Application Deadline:   Available Year-round 
                     ",/posting/INTERNTECHNICAL-2-YEARS-COMPLETED-90186350-I1001887170,"INTERN-TECHNICAL 2 YEARS COMPLETED - 90186350 Job at Amtrak in Philadelphia, PA","Part Time"
"Not paid ",false,"              Audit Reimburse Analyst, S. Portland, ME We are searching for professional Audit Reimburse analyst for a leading Health Insurance Provider in S. Portland, ME. Pay rate: $18/hr. Start Date: asap Sched&#8230;         ","South Portland, ME ","             Application Deadline:   Available Year-round 
                     ",/posting/AT01-Auditor-Internal-I1821132378,"AT01 - Auditor - Internal Job at Kelly Services in South Portland, ME","Full Time"
"Not paid ",false,"              Information Technology Risk Controls Assurance- Internal Audit IT WHAT ARE THE RESPONSIBILITIES OF THE POSITION? This position offers the opportunity to analyze end to end IT Security service operati&#8230;         ","Hartford, CT ","             Application Deadline:   Available Year-round 
                     ",/posting/Information-Technology-Risk-Controls-Assurance-Internal-Audit-IT-I182183290,"Information Technology Risk &amp; Controls Assurance- Internal Audit IT Job at The Hartford in Hartford, CT","Full Time"
"Paid Opportunity",false,"             If you like working in a boring work environment behind a cubicle all day, this job isnt for you and please dont apply. If youre a social, people-person, and like to be challenged, learn, and grow wit&#8230;         ","North Miami Beach, FL ","             Application Deadline:   Available Year-round 
                     ",/sales/EARN-5001000WEEK-Fun-friendly-sales-for-law-firm-software,"► ► ►EARN $500-$1,000/WEEK! Fun &amp; friendly sales for law firm software.  Job at PayPanther in North Miami Beach, FL","Full Time"
"Not paid ",true,"             CanCore Concepts is a Licensing and Consulting company in the Legal Marijuana Industry. We own the IP and formulas for Keef Cola, voted #1 edible by High Times and winner of the 2015 Cannabis Cup. Alt&#8230;         ","Philadelphia, PA ","             Application Deadline:   Available Year-round 
                     ",/marketing/Marketing-Intern-I7207562,"Marketing Intern Job at CanCore Concepts in Philadelphia, PA","Part Time"
"Not paid ",true,"             CanCore Concepts is a Licensing and Consulting company in the Legal Marijuana Industry. We own the IP and formulas for Keef Cola, voted #1 edible by High Times and winner of the 2015 Cannabis Cup. Alt&#8230;         ","Philadelphia, PA ","             Application Deadline:   Available Year-round 
                     ",/business/Public-Relations-Intern-I8258530,"Public Relations Intern Job at CanCore Concepts in Philadelphia, PA","Part Time"
"Not paid ",false,"             TechXact is the global leader of optimizing data centers and delivering state-of-the-art mission-critical sites and facilities through its expert driven data center services and solutions. TechXact ha&#8230;         ","Rockville, MD ","             Application Deadline:   6/28/2015 
                     ",/writing/Content-Writer-I445148,"Content Writer Job at TechXact Group Corporation in Rockville, MD","Full Time"
"Not paid ",false,"             TechXact is the global leader of optimizing data centers and delivering state-of-the-art mission-critical sites and facilities through its expert driven data center services and solutions whose core-c&#8230;         ","Rockville, MD ","             Application Deadline:   6/28/2015 
                     ",/social-media/Social-Media-Internship-I9776691,"Social Media Internship Job at TechXact Group Corporation in Rockville, MD","Full Time"
"Not paid ",false,"             This job code is utilized for the majority of our temporary hires. The individual is performing hourly job duties as defined under the Fair Labor Standards Act. Oracle is an Equal Employment Opportuni&#8230;         ","Bala Cynwyd, PA ","             Application Deadline:   Available Year-round 
                     ",/posting/Student-Intern-I1501454258,"Student / Intern Job at Oracle in Bala Cynwyd, PA","Part Time"
"Not paid ",false,"             This job code is utilized for the majority of our temporary hires. The individual is performing hourly job duties as defined under the Fair Labor Standards Act. Oracle is an Equal Employment Opportuni&#8230;         ","Bala Cynwyd, PA ","             Application Deadline:   Available Year-round 
                     ",/posting/Student-Intern-I369981550,"Student / Intern Job at Oracle in Bala Cynwyd, PA","Part Time"
"Not paid ",false,"             This job code is utilized for the majority of our temporary hires. The individual is performing hourly job duties as defined under the Fair Labor Standards Act. Oracle is an Equal Employment Opportuni&#8230;         ","Bala Cynwyd, PA ","             Application Deadline:   Available Year-round 
                     ",/posting/Student-Intern-I95510035,"Student / Intern Job at Oracle in Bala Cynwyd, PA","Part Time"
"Not paid ",false,"             This job code is utilized for the majority of our temporary hires. The individual is performing hourly job duties as defined under the Fair Labor Standards Act. Oracle is an Equal Employment Opportuni&#8230;         ","Bala Cynwyd, PA ","             Application Deadline:   Available Year-round 
                     ",/posting/Student-Intern-I2093945281,"Student / Intern Job at Oracle in Bala Cynwyd, PA","Part Time"
"Not paid ",false,"              Your success is a train ride away. Amtrak connects businesses and communities across the country and we move Americas workforce toward the future. We employ more than 20,000 diverse, energetic profes&#8230;         ","Washington, DC ","             Application Deadline:   Available Year-round 
                     ",/posting/INTERNUNDERGRADUATE-3-YEARS-COMPLETED-90169332-I250367438,"INTERN-UNDERGRADUATE 3 YEARS COMPLETED - 90169332 Job at Amtrak in Washington, DC","Part Time"
"Not paid ",true,"             Bennett Licensing for Professionals is a business that assists students and professionals in obtaining and preserving their professional licenses. This is what the company webpage has to say: Turn to &#8230;         ","Houston, TX ","             Application Deadline:   Available Year-round 
                     ",/social-media/Social-Media-Intern-I3153738,"Social Media Intern Job at Bennett Licensing.com in Houston, TX","Part Time"
"Not paid ",false,"              Job Summary The Molina Healthcare Internship Program shares an objective to create a stepping stone for students and alumni who aim to be professionals and future leaders in the healthcare business p&#8230;         ","Albuquerque, NM ","             Application Deadline:   Available Year-round 
                     ",/posting/Internship-Undergraduate-Freshman-to-Junior-Compliance-Department-Legal-Paralegal-Crim-I1692346106,"Internship - (Undergraduate Freshman to Junior) - Compliance Department, Legal, Paralegal, Criminal Justice, English Job at Molina Healthcare in Albuquerque, NM","Part Time"
"Not paid ",false,"             This position requires current registration as a pharmacy intern with the California State Board of Pharmacy. Training and experience required for this internship includes the following knowledge, ski&#8230;         ","Carmichael, CA ","             Application Deadline:   Available Year-round 
                     ",/posting/Pharmacist-Intern-Per-Diem-I1510982221,"Pharmacist Inpatient Intern, Per Diem Job at Mercy San Juan Medical Center in Carmichael, CA","Part Time"
"Not paid ",false,"              The reasons to work at MultiCare are as unique as the people who do. Join us for the professional challenges you seek. In the settings you prefer. With schedules that fit your life. Learn more at www&#8230;         ","Tacoma, WA ","             Application Deadline:   Available Year-round 
                     ",/posting/Pharmacy-Intern-I1312391351,"Pharmacy Intern Job at MultiCare Health System in Tacoma, WA","Part Time"
"Paid Opportunity",false,"             TekMasters seeks a Legal & Finance Intern to support its Legal Department for the Winter of 2014 / Spring of 2015. The internships purpose is to provide the student an opportunity to work alongside ou&#8230;         ","Chantilly, VA ","             Application Deadline:   Available Year-round 
                     ",/finance/Finance-and-Legal-Compliance-Intern-I6753367,"Finance and Legal Compliance Intern Job at TekMasters in Chantilly, VA","Part Time"
"Not paid ",false,"              In the Kendall College Military Internship Program at Hilton Worldwide, we aim to select and develop the most talented and successful hospitality-focused military veteran students. During the program&#8230;         ","Greenway, VA ","             Application Deadline:   Available Year-round 
                     ",/posting/Kendall-College-Military-Hospitality-Internship-I1967180951,"Kendall College Military Hospitality Internship Job at Hilton Worldwide in Greenway, VA","Part Time"
"Not paid ",false,"             Job Duties Responsibilities Candidate must have completed at least one year of law school. Candidate will draft summary judgment motions on liability and threshold. Candidate must be able to write cle&#8230;         ","Westbury, NY ","             Application Deadline:   Available Year-round 
                     ",/posting/Legal-Intern-I1132681573,"Legal Intern Job at GEICO in Westbury, NY","Part Time"
"Not paid ",false,"              Job Category: Intern - Retail Store Management Clinical Licensure Required : N/A Job Type: Full Time Position Summary: Experience first hand what it is like to manage and be part of a store team whil&#8230;         ","Hillsborough, NJ ","             Application Deadline:   Available Year-round 
                     ",/posting/FS-Intern-Yr-1-I305063184,"FS Intern Yr 1 Job at CVS Health in Hillsborough, NJ","Part Time"
"Not paid ",false,"             Humptys H.O.M.E. (House of Medicine & Edibles) Etc. WHO WE ARE: PRIVACY IS OUR PRIORITY. Our express courier service makes fast, safe, discreet, legal marijuana delivery available to everyone. The own&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/social-media/Web-Design-Marketing-I4206161,"Web Design &amp; Marketing Job at Humpty&#39;s Home  in Virtual","Part Time"
"Not paid ",false,"              Work Shift: DAY Work Week: M - F Company Profile Since its founding in 1919, Houston Methodist has earned worldwide recognition. Houston Methodist is affiliated with the Weill Medical College of Corn&#8230;         ","Houston, TX ","             Application Deadline:   Available Year-round 
                     ",/posting/INTERNATIONAL-PAT-LIAISON-PRNArabic-I1124309951,"INTERNATIONAL PAT LIAISON PRN-Arabic Job at Houston Methodist Hospital in Houston, TX","Part Time"
"Not paid ",false,"              Division Digital Factory (DF) Job Type Internship Business Unit Product Lifecycle Management Job Time Full-Time Functional Area ENG - Engineering Experience Level Entry Level Req ID 143735 Required E&#8230;         ","Milford, OH ","             Application Deadline:   Available Year-round 
                     ",/posting/Student-Intern-GM-Mil-I417793183,"Student Intern (GM -Mil.) Job at Siemens PLM Software in Milford, OH","Full Time"
"Not paid ",false,"              Division Digital Factory (DF) Job Type Internship Business Unit Product Lifecycle Management Job Time Full-Time Functional Area ENG - Engineering Experience Level Entry Level Req ID 143735 Required E&#8230;         ","Troy, MI ","             Application Deadline:   Available Year-round 
                     ",/posting/Student-Intern-GM-Mil-I1173018902,"Student Intern (GM -Mil.) Job at Siemens PLM Software in Troy, MI","Full Time"
"Not paid ",false,"              Division Digital Factory (DF) Job Type Internship Business Unit Product Lifecycle Management Job Time Full-Time Functional Area ENG - Engineering Experience Level Entry Level Req ID 143735 Required E&#8230;         ","Cypress, CA ","             Application Deadline:   Available Year-round 
                     ",/posting/Student-Intern-GM-Mil-I2070501863,"Student Intern (GM -Mil.) Job at Siemens PLM Software in Cypress, CA","Full Time"
"Not paid ",false,"              Division Digital Factory (DF) Job Type Internship Business Unit Product Lifecycle Management Job Time Full-Time Functional Area ENG - Engineering Experience Level Entry Level Req ID 143735 Required E&#8230;         ","Ann Arbor, MI ","             Application Deadline:   Available Year-round 
                     ",/posting/Student-Intern-GM-Mil-I1308235130,"Student Intern (GM -Mil.) Job at Siemens PLM Software in Ann Arbor, MI","Full Time"
"Not paid ",false,"             The LIVESTRONG Foundation offers unpaid internships to current students and recent graduates interested in learning the inner workings of a nonprofit organization. Interns will be paired with a Founda&#8230;         ","Austin, TX ","             Application Deadline:   8/14/2015 
                     ",/non-profit/Goverment-RelationsPolicy-Intern,"Goverment Relations/Policy Intern Job at LIVESTRONG in Austin, TX","Part Time"
"Not paid ",false,"             gramercy global media (www.gramercyglobal.com) is an Online Marketing Agency offering a broad range of online marketing services including: Search Engine Marketing (SEM/PPC), Search Engine Optimizatio&#8230;         ","New York, NY ","             Application Deadline:   12/15/2015 
                     ",/marketing/Online-Marketing-Internship-January-2016,"Online Marketing Internship January 2016 Job at gramercy global media inc. in New York, NY","Full Time"
