"Not paid ",false,"             Who We are: PowerHouse Growers is a multimedia platform connecting individuals and businesses who are looking for, or interested in finding tools and resources to sustainably incorporate urban agricul&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/computer-science/Web-DeveloperProgrammer-I8942224,"Web Developer/Programmer Job at PowerHouse Growers in Virtual","Part Time"
"Not paid ",false,"             The internship position is a full time non-paid volunteer learning opportunity, allowing each individual to sculpt their management skills while garnering a tremendous amount of real world industry re&#8230;         ","Southlake, TX ","             Application Deadline:   Available Year-round 
                     ",/non-profit/Executive-Intern-I3661820,"Non-profit Executive Internship Job at Pro Players Foundation in Southlake, TX","Full Time"
"Paid Opportunity",false,"             In a world where the digital revolution is increasingly transforming our lives, Gemaltos end-to-end security solutions are designed to make personal digital interactions more convenient, safe and enjo&#8230;         ","Austin, TX ","             Application Deadline:   Available Year-round 
                     ",/electrical-engineering/Device-Translation-Internship,"Device Translation Internship Job at Gemalto in Austin, TX","Part Time"
"Paid Opportunity",false,"             We are an early-stage, New York-originated startup who recently relocated part of its operations to Santiago, Chile. We are developing a marketplace for businesses to turn excess inventory, services, &#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/software/Software-Developer-Intern-Grails,"Software Developer Intern - Grails Job at BARTERSUGAR, INC. in Virtual","Part Time"
"Not paid ",false,"             Kitty Curcio Designs is a full service design firm. We specialize in kitchen and bath design. Our CEO owned a nationally known showroom for thirty years. Ceramic Tile , Stone, Plumbing fixtures etc. S&#8230;         ","Redondo Beach, CA ","             Application Deadline:   Available Year-round 
                     ",/design/Interior-Design-Firm-Assistant,"Interior Design Firm Assistant  Job at Kitty Curcio Designs in Redondo Beach, CA","Part Time"
"Not paid ",false,"             National Mill Industry, Inc. is an importer of underwear, sleepwear, and hosiery. We are looking for someone to work on designing product for our upcoming seasons. We have a showroom in NYC and our ma&#8230;         ","Cranford, NJ ","             Application Deadline:   Available Year-round 
                     ",/fashion/Fashion-Design-Internship-I6775302,"Fashion Design Internship Job at National Mill Industry, Inc. in Cranford, NJ","Full Time"
"Not paid ",false,"             World of Homes is a medium sized company with Offices in Orlando and Kissimmee providing association management, long-term property management, and real estate solutions for homeowners in the greater &#8230;         ","Orlando, FL ","             Application Deadline:   Available Year-round 
                     ",/real-estate/Accounting-Interns-Needed,"Accounting Interns Needed Job at World of Homes in Orlando, FL","Full Time"
"Not paid ",false,"             Our company, FanWire, is redesigning the site completely, and we need a skillful team of young developers who really want to work on something unique, challenging and fun at the same time. Positions a&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/computer-science/Developers-Who-Wants-To-Change-The-World,"FRONT END: Developers who want to change the world Job at FanWire in Virtual","Full Time"
"Paid Opportunity",false,"             Entry Level / Full time / Mon-Fri / 8-5 Benefits: Team Environment Community Involvement Travel and growth advancement opportunities Fun upbeat atmosphere with recognition to top performers Personal a&#8230;         ","Dublin, OH ","             Application Deadline:   Available Year-round 
                     ",/marketing/Entry-Level-Full-Time-Sales-Marketing-101-Best-Brightest-Places-To-Work-I4814780,"Entry Level / Full Time / Sales / Marketing /101 Best &amp; Brightest Places To Work Job at Walker Marketing in Dublin, OH","Full Time"
"Not paid ",false,"             Were looking for an assistant stylist intern to join our team for a three month internship program with the potential to extend internship for a full six months. Youre required to work 2-3 days a week&#8230;         ","Charleston, SC ","             Application Deadline:   8/17/2015 
                     ",/fashion/Assistant-Stylist-Internship,"Assistant Stylist Internship Job at Best Kept Self in Charleston, SC","Part Time"
"Not paid ",false,"             Central Business Solutions is an innovative technology company located at Times Square in Manhattan, CBS has been providing document management software products, IT services, Cloud service and print &#8230;         ","New York, NY ","             Application Deadline:   Available Year-round 
                     ",/technology/Executive-Assistant-I2440787,"Executive Assistant (Intern) Job at Central Business Solutions in New York, NY","Part Time"
"Not paid ",false,"             Fabian Leadership Resources, LLC (FLR) is a for-profit company located in San Diego that uses profits to help fund an affiliated non-profit organization (Forward Thinking Leadership Academy). The for-&#8230;         ","San Diego, CA ","             Application Deadline:   Available Year-round 
                     ",/communication/Customer-Service-Representative-I6360948,"Customer Service Representative Job at Fabian Leadership Resources, LLC in San Diego, CA","Part Time"
"Paid Opportunity",false,"             livingHR is looking for a Talent Management Intern to help our rapidly-growing organization and support our Talent Consultants and Clients project work. We offer a professional, down to earth, fun env&#8230;         ","Tampa, FL ","             Application Deadline:   6/30/2015 
                     ",/human-resources/Talent-Management-Intern-I8722829,"Talent Management Intern Job at livingHR, Inc. in Tampa, FL","Full Time"
"Paid Opportunity",false,"             Please send resume to Vera.Ignatov@multipkg.com with subject heading ""Special Projects Intern - (your name)"". This paid internship will provide an opportunity to work in the Executive Office of Multi &#8230;         ","New York, NY ","             Application Deadline:   Available Year-round 
                     ",/administration/Special-Projects-Intern-I5301304,"Special Projects Intern Job at Multi Packaging Solutions in New York, NY","Full Time"
"Not paid ",false,"             Nurturing America INC. is innovative nonprofit organization dedicated to formulate social changes in our society. Nurturing America is committed to creating change for every issue hundred and social i&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/design/Fashion-Designer-I9784464,"Fashion Designer Job at Nurturing America Inc. in Virtual","Full Time"
"Not paid ",false,"             We are looking for outgoing, self starting interns who would like to be part of a growing team. SOCIAL the Lifestyle Magazine is an online and print lifestyle publication. Currently, you can find us i&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/writing/Editorial-Intern-I4114173,"Editorial Intern Job at Social the Lifestyle Magazine in Virtual","Part Time"
"Not paid ",false,"             We are looking for outgoing, self starting interns who would like to be part of a growing team. SOCIAL the Lifestyle Magazine is an online and print lifestyle publication. Currently, you can find us i&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/journalism/Entertainment-Editor-Intern,"Entertainment Editor Intern Job at Social the Lifestyle Magazine in Virtual","Part Time"
"Not paid ",false,"             We are looking for outgoing, self starting interns who would like to be part of a growing team. SOCIAL the Lifestyle Magazine is an online and print lifestyle publication. Currently, you can find us i&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/journalism/Fashion-Editor-Intern-I1685732,"Fashion Editor Intern Job at Social the Lifestyle Magazine in Virtual","Part Time"
"Not paid ",false,"             We are looking for outgoing, self starting interns who would like to be part of a growing team. SOCIAL the Lifestyle Magazine is an online and print lifestyle publication. Currently, you can find us i&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/journalism/Editorial-Journalism-Intern-I5603273,"Editorial / Journalism Intern Job at Social the Lifestyle Magazine in Virtual","Part Time"
"Not paid ",false,"             Citizens for Affordable Legal Aid Corp. is a non-profit organization that has been formed to help individuals and families achieve their goals academically, socially and economically. Formed in 2014, &#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/non-profit/Non-Profit-Community-Outreach-Management-Trainee-Opportunity-for-Work-Exchange-I7232552,"Non Profit Community Outreach Management Trainee Opportunity for Work Exchange  Job at Citizens For affordable Legal Aid  in Virtual","Part Time"
"Not paid ",false,"             Citizens for Affordable Legal Aid Corp. is a non-profit organization that has been formed to help individuals and families achieve their goals academically, socially and economically. Formed in 2014, &#8230;         ","Buffalo, NY ","             Application Deadline:   Available Year-round 
                     ",/non-profit/Non-Profit-Community-Outreach-Management-Trainee-Opportunity-for-Work-Exchange-I8905505,"Non Profit Community Outreach Management Trainee Opportunity for Work Exchange  Job at Citizens For affordable Legal Aid  in Buffalo, NY","Part Time"
"Paid Opportunity",false,"             Dash is a new way to pay at bars and restaurants. Using your phone, you can check-in at a Dash venue, view your bill, split it with friends, and pay with one tap. We care about clean design, simple ye&#8230;         ","Washington, DC ","             Application Deadline:   Available Year-round 
                     ",/marketing/Summer-Marketing-Street-Team-Member-I4779386,"Summer Marketing Street Team Member  Job at Dash in Washington, DC","Part Time"
"Paid Opportunity",false,"             We believe in developing talent and helping to create the leaders of tomorrow. One way we do this is through The Madison Square Garden Company Student Associate Program. This program is designed to cr&#8230;         ","New York, NY ","             Application Deadline:   8/31/2015 
                     ",/it/Fall-2015-Student-Associate-Program-Technology,"Fall 2015 Student Associate Program - Technology Job at The Madison Square Garden Company in New York, NY","Full Time"
"Not paid ",false,"             **Posting Title** Intern-Product Management-Partner Technology Strategy **Job Description** Ecosystem Engineering works proactively and collaborates with partners in aligning technology roadmaps and d&#8230;         ","Palo Alto, CA ","             Application Deadline:   Available Year-round 
                     ",/posting/InternEcosystems-Engineering-Product-Management-I876328430,"Intern-Product Management-Partner Technology Strategy Job at VMware in Palo Alto, CA","Part Time"
"Paid Opportunity",false,"             Dash is a new way to pay at bars and restaurants. Using your phone, you can check-in at a Dash venue, view your bill, split it with friends, and pay with one tap. We care about clean design, simple ye&#8230;         ","New York, NY ","             Application Deadline:   Available Year-round 
                     ",/marketing/Summer-Marketing-Street-Team-Member-I2272063,"Summer Marketing Street Team Member  Job at Dash in New York, NY","Part Time"
"Paid Opportunity",false,"             Dash is a new way to pay at bars and restaurants. Using your phone, you can check-in at a Dash venue, view your bill, split it with friends, and pay with one tap. We care about clean design, simple ye&#8230;         ","Atlanta, GA ","             Application Deadline:   Available Year-round 
                     ",/marketing/Summer-Marketing-Street-Team-Member,"Summer Marketing Street Team Member  Job at Dash in Atlanta, GA","Part Time"
"Not paid ",false,"             COMPANY DESCRIPTION Molt, LLC is an American company that designs and manufactures solar products that have applications across different industries. Our products can generate savings in operating cos&#8230;         ","Miami, FL ","             Application Deadline:   Available Year-round 
                     ",/graphic-design/Graphic-Design-Web-Internship-I6916442,"Graphic Design &amp; Web Internship Job at Molt, LLC in Miami, FL","Part Time"
"Not paid ",false,"             Labs-apps is a joint platform where public have the first hand experience on the latest gadgets like Goggle Glass etc, to collaborate and built their ideas upon it. Interns will work closely with the &#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/computer-science/Web-Development-Intern-I2574596,"Web Development Intern Job at labs-apps.com in Virtual","Part Time"
"Not paid ",false,"              Come join Intel as an Intern in our Software and Services Group. In this internshipyour responsibilities will include provide marketing support for selected technologies and products under guidance o&#8230;         ","Hillsboro, OR ","             Application Deadline:   Available Year-round 
                     ",/posting/SSG-Marketing-and-Event-Support-Intern-I981188781,"SSG Marketing and Event Support Intern Job at Intel Corporation in Hillsboro, OR","Full Time"
"Not paid ",false,"             Our company, FanWire, is redesigning the site completely, and we need a skillful team of young developers who really want to work on something unique, challenging and fun at the same time. Positions a&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/computer-science/BACK-END-Developers-who-want-to-change-the-world,"BACK END: Developers who want to change the world Job at FanWire in Virtual","Full Time"
"Not paid ",false,"             Rebel Lifestyle Magazine is a new digital and printed publication ranging from lifestyle to entertainment. Our content is design to inspire, inform, and to introduce you to a variety of topics that is&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/graphic-design/WORD-PRESS-DESIGNER-AND-DEVELOPER,"WORD PRESS DESIGNER AND DEVELOPER Job at Rebel Lifestyle Magazine in Virtual","Full Time"
"Paid Opportunity",false,"             About NxTk: NxTk is one of the youngest startups in Bangalore. NxTk is focused exclusively on internal products. Company Website: www.nxtk.in Some of the ideas that we are working on include - - B2B M&#8230;         ","Virtual ","             Application Deadline:   6/30/2015 
                     ",/human-resources/HR-internship-I9084077,"HR internship Job at NxTk Solutions Private Limited in Virtual","Full Time"
"Paid Opportunity",false,"             Software Engineer System Engineer Business Analyst Positions Available Java Dot Net Business Analyst Web logic Web sphere Micro Strategy and other related positions available. Qualification Looking fo&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/software/Entry-level-Java-Developer-position-I8854316,"Entry level Java Developer position Job at AG Technologies in Virtual","Full Time"
"Not paid ",false,"              Under direct supervision and guidance and in accordance with established policies and procedures, assists in developing business solutions, organizing, planning, implementation, support and maintenan&#8230;         ","Billings, MT ","             Application Deadline:   Available Year-round 
                     ",/posting/Information-Services-Intern-I1925947134,"Information Services Intern Job at Billings Clinic in Billings, MT","Part Time"
"Not paid ",false,"             Job Description: Job Description: Come intern with Intel's Product Development Group (PDG). In this role, you will: 1) Analyzing testing aspects of lead Intel products 2) developing scripts to automat&#8230;         ","Folsom, CA ","             Application Deadline:   Available Year-round 
                     ",/posting/PDG-Graduate-Intern-MS-Level-2015-I151807068,"PDG Graduate Intern (MS Level) 2015 Job at Intel Corporation in Folsom, CA","Full Time"
"Not paid ",false,"              Come intern with Intel's DCG (data center group). Responsibilities may be quite diverse of an exempt technical nature. U.S. experience and education requirements will vary significantly depending on &#8230;         ","Hillsboro, OR ","             Application Deadline:   Available Year-round 
                     ",/posting/DCG-Circuit-Analysis-Grad-Intern-I1909427184,"DCG Circuit Analysis Grad Intern Job at Intel Corporation in Hillsboro, OR","Full Time"
"Not paid ",false,"             Intel's RF & Analog Systems team is in search of a RF Engineer Intern. The RF & Analog Systems team is responsible to analyze and support RF Subsystems from antenna to baseband interface for multimode&#8230;         ","Chicago, IL ","             Application Deadline:   Available Year-round 
                     ",/posting/RF-Engineer-Intern-I1984590387,"RF Engineer Intern Job at Intel Corporation in Chicago, IL","Full Time"
"Not paid ",false,"              Job Description: Come intern with Intel's Manufacturing Development Organization (MDO) team as a Product Development Engineering Intern. In this role you will be responsible for ensuring the testabil&#8230;         ","Folsom, CA ","             Application Deadline:   Available Year-round 
                     ",/posting/MDO-Product-Development-Engineering-Intern-MSPhD-Level-2015-I1047408394,"MDO Product Development Engineering Intern (MS/PhD Level) 2015 Job at Intel Corporation in Folsom, CA","Full Time"
"Not paid ",false,"             DarkStar Fusion is a new company focused on the development of novel space travel techniques. The R&D portion of the main product and is supporting features is nearing its end and its come to the poin&#8230;         ","Virtual ","             Application Deadline:   6/24/2015 
                     ",/art/Graphic-Design-Intern-I5417092,"Graphic Design Intern Job at DarkStar Fusion in Virtual","Part Time"
"Not paid ",false,"             Nurturing America INC. is innovative nonprofit organization dedicated to formulate social changes in our society. Nurturing America is committed to creating change for every issue hundred and social i&#8230;         ","Greenville, SC ","             Application Deadline:   Available Year-round 
                     ",/design/Fashion-Designer-I7881248,"Fashion Designer Job at Nurturing America Inc. in Greenville, SC","Full Time"
"Not paid ",false,"             Junior .NET Developer (Internship) at DesertedRoad.com, a software development and IT solutions company dedicated to the Microsoft stack. Come join an amazing team and get real world experience in the&#8230;         ","Cumming, GA ","             Application Deadline:   Available Year-round 
                     ",/technology/Junior-NET-Developer-I8446278,"Junior .NET Developer Job at DesertedRoad Studios in Cumming, GA","Part Time"
"Not paid ",false,"              Req ID: 84653 Ericsson Overview Ericsson is a world-leading provider of telecommunications equipment and services to mobile and fixed network operators. Over 1,000 networks in more than 180 countries&#8230;         ","San Jose, CA ","             Application Deadline:   Available Year-round 
                     ",/posting/IPOS-Engineering-InternFall-2015-I1568019281,"IPOS Engineering Intern-Fall 2015 Job at Ericsson in San Jose, CA","Part Time"
"Paid Opportunity",true,"             Pro-Tek is a 500+member team of IT professionals who enable our clients to leverage end-to-end expertise in software development. They have deep understanding of the global IT industry and a successfu&#8230;         ","San Jose, CA ","             Application Deadline:   Available Year-round 
                     ",/it/IOS-develper-I8735844,"IOS develper Job at Pro-Tek Consulting in San Jose, CA","Full Time"
"Paid Opportunity",false,"             Pro-Tek is a 500+member team of IT professionals who enable our clients to leverage end-to-end expertise in software development. They have deep understanding of the global IT industry and a successfu&#8230;         ","Los Angeles, CA ","             Application Deadline:   Available Year-round 
                     ",/it/IOS-develper-I9407847,"IOS develper Job at Pro-Tek Consulting in Los Angeles, CA","Full Time"
"Not paid ",false,"             A new stealth internet startup company in the mobile sector. www.Keanr.com, founded in 2013, seeks to enrich the user's social life. Keanr is located at the old Google Campus in Santa Monica, Californ&#8230;         ","Santa Monica, CA ","             Application Deadline:   Available Year-round 
                     ",/public-relations/Marketing-Research-PR-Journalism-Communications-Social-Media-Sales-BizDev-Internships-I5846809,"Marketing / Research / PR / Journalism / Communications /  Social Media / Sales &amp; BizDev Internships Job at Keanr, Inc. in Santa Monica, CA","Part Time"
"Not paid ",false,"             Here at Rapid Brands, Inc. we produce the Rapid Ramen Cooker and Rapid Mac Cooker, the fastest and easiest way to cook your favorite foods in the microwave. Our patented reservoir design and fill line&#8230;         ","New York, NY ","             Application Deadline:   Available Year-round 
                     ",/graphic-design/Rapid-Brands-ASO-Shark-Tank-Lead-Graphic-Artist-for-Licensed-Product-Development,"Rapid Brands - ASO Shark Tank - Lead Graphic Artist for Licensed Product Development  Job at Rapid Brands in New York, NY","Part Time"
"Not paid ",false,"             Here at Rapid Brands, Inc. we produce the Rapid Ramen Cooker and Rapid Mac Cooker, the fastest and easiest way to cook your favorite foods in the microwave. Our patented reservoir design and fill line&#8230;         ","New York, NY ","             Application Deadline:   Available Year-round 
                     ",/marketing/Rapid-Brands-ASO-Shark-Tank-Executive-Assistant-to-the-Head-of-Licensed-Product-Development,"Rapid Brands - ASO Shark Tank - Executive Assistant to the Head of Licensed Product Development  Job at Rapid Brands in New York, NY","Part Time"
"Not paid ",false,"             Here at Rapid Brands, Inc. we produce the Rapid Ramen Cooker and Rapid Mac Cooker, the fastest and easiest way to cook your favorite foods in the microwave. Our patented reservoir design and fill line&#8230;         ","New York, NY ","             Application Deadline:   Available Year-round 
                     ",/sales/Rapid-Brands-ASO-Shark-Tank-Assistant-to-the-Manager-of-Licensed-Product-Development,"Rapid Brands - ASO Shark Tank - Assistant to the Manager of Licensed Product Development  Job at Rapid Brands in New York, NY","Part Time"
"Not paid ",false,"              Come join Intel as an Inter in our Photonics Research Lab. In this position, you will be working with senior researchers on design, fabrication, and characterization of silicon based photonics device&#8230;         ","Santa Clara, CA ","             Application Deadline:   Available Year-round 
                     ",/posting/Labs-Graduate-Research-Intern-I356380104,"Labs- Graduate Research Intern Job at Intel Corporation in Santa Clara, CA","Full Time"
"Not paid ",false,"             *We need compassionate and caring individuals interested in the social services and in making a difference in their community. With busy lives, we know it can be hard to find time to give back. Howeve&#8230;         ","Santa Ana, CA ","             Application Deadline:   Available Year-round 
                     ",/non-profit/211-Orange-County-Intern-and-Volunteer-Opportunities,"211 Orange County Intern and Volunteer Opportunities   Job at 211OC in Santa Ana, CA","Part Time"
"Paid Opportunity",false,"             CareersUnbound is a Software technology company that offers four Software as a Service (SaaS) solutions : instaTalent, instaCampus, instaSkills and InstaJobs for connecting job seekers to employers gl&#8230;         ","Washington, DC ","             Application Deadline:   Available Year-round 
                     ",/social-media/Social-Media-Intern-I3152934,"Social Media Intern Job at CareersUnbound in Washington, DC","Part Time"
"Not paid ",false,"              In this position, you will be part of the Atom SOC Product Development Group (ASDG) Product Analysis and Characterization team within the ASDG Manufacturing Group. The team is involved from product d&#8230;         ","Austin, TX ","             Application Deadline:   Available Year-round 
                     ",/posting/Graduate-Intern-Technical-I990513819,"Graduate Intern Technical Job at Intel Corporation in Austin, TX","Full Time"
"Not paid ",false,"              Job Description: Come intern with Intel's Product Development Group ( PDG )organizationworking within the Atom Products Development ( APD )team.Responsibilities may be quite diverse of a nonexempt te&#8230;         ","Austin, TX ","             Application Deadline:   Available Year-round 
                     ",/posting/PDG-APD-Intern-BS-Level-2014-I223916741,"PDG APD Intern (BS Level) 2014 Job at Intel Corporation in Austin, TX","Full Time"
"Not paid ",false,"             Come intern with Intel's Product Development Group (PDG) organization! Component Design/Validation Interns are responsible for the design, development or validation of electronic components. Responsib&#8230;         ","Santa Clara, CA ","             Application Deadline:   Available Year-round 
                     ",/posting/SCDC-Engineering-Intern-MS-Level-I1524122401,"SCDC Engineering Intern (MS Level) Job at Intel Corporation in Santa Clara, CA","Full Time"
"Not paid ",false,"              Description Come join Intel as an Intern. The USBs COE Design team is seeking a full time highly motivated individual. In this position, you will learn about the RTL and Validation design flows and m&#8230;         ","Folsom, CA ","             Application Deadline:   Available Year-round 
                     ",/posting/USBx-COE-Design-Intern-I1861316407,"USBx COE Design Intern Job at Intel Corporation in Folsom, CA","Full Time"
"Not paid ",false,"             COMPANY DESCRIPTION Molt, LLC is an American company that designs and manufactures solar products that have applications across different industries. Our products can generate savings in operating cos&#8230;         ","Miami, FL ","             Application Deadline:   Available Year-round 
                     ",/engineering/Solar-Equipment-Manufacturing-Mechanical-Engineering-Internship-I9507770,"Solar Equipment Manufacturing - Mechanical Engineering Internship Job at Molt, LLC in Miami, FL","Part Time"
"Not paid ",false,"             Nurturing America is committed to creating change for every issue under the social injustice umbrella. The innovative plan devised for fulfilling our vision is going to take nonprofits to a new height&#8230;         ","Greenville, SC ","             Application Deadline:   Available Year-round 
                     ",/graphic-design/Graphic-Design-Intern-I3023546,"Graphic Design Intern Job at Nurturing America Inc. in Greenville, SC","Full Time"
"Not paid ",false,"             ALSIGE Foundation is a disabled veteran owned 501c3 non-profit cancer patient assistance foundation. The foundation was started in 2013 by Simone Gully to honor the memory of her mother whom she lost &#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/non-profit/Social-Media-Community-Management-Intern-I5053034,"Social Media &amp; Community Management Intern Job at ALSIGE Foundation Inc in Virtual","Part Time"
"Not paid ",false,"             The Rob Portman for Senate Campaign is currently seeking students interested in learning more about campaigning and effective public communications. Student interns will gain invaluable knowledge abou&#8230;         ","Columbus, OH ","             Application Deadline:   Available Year-round 
                     ",/politics/Rob-Portman-for-Senate-Campaign-Intern,"Rob Portman for Senate Campaign Intern Job at Rob Portman for Senate Campaign in Columbus, OH","Part Time"
"Not paid ",true,"             The Source was the first major print Hip-Hop magazine on newsstands and remains the Bible of Hip-Hop Culture. The Sources offerings include innovative digital and social media platforms with an engagi&#8230;         ","New York, NY ","             Application Deadline:   Available Year-round 
                     ",/film/VIDEO-PRODUCTION-INTERN-I9030373,"VIDEO PRODUCTION INTERN Job at The Source Magazine in New York, NY","Part Time"
"Not paid ",false,"              Job Description: SPTD Dielectrics and Surface Prep Area is looking for Engineering Interns to join the team in support of next generation substrate package technology development. This is a 6 month d&#8230;         ","Phoenix, AZ ","             Application Deadline:   Available Year-round 
                     ",/posting/Process-engineering-intern-I2050450563,"Process engineering intern Job at Intel Corporation in Phoenix, AZ","Full Time"
"Not paid ",false,"             COMPANY: The Gesture Group LOCATION: New York, NY (Financial district) APPLICATION DEADLINE: May 31st, 2012 POSITION: Unpaid Intern TIMEFRAME: June 22nd September 31st , 2015 INDUSTRY: Entertainment/M&#8230;         ","New York, NY ","             Application Deadline:   6/30/2015 
                     ",/business/Business-Managment-Music-Division,"Business Managment  - Music Division  Job at The Gesture Group in New York, NY","Part Time"
"Not paid ",false,"             COMPANY: The Gesture Group LOCATION: New York, NY (Financial district) APPLICATION DEADLINE: May 31st, 2012 POSITION: Unpaid Intern TIMEFRAME: June 22nd September 31st , 2015 INDUSTRY: Entertainment/M&#8230;         ","New York, NY ","             Application Deadline:   6/30/2015 
                     ",/business/Public-Relations-Music-Division,"Public Relations - Music Division  Job at The Gesture Group in New York, NY","Part Time"
"Not paid ",false,"             Job Description: Join a product development team with a focus on design for user experience Qualifications Minimum Qualifications: - Must be pursuing a MS or PhD in Electrical Engineering, Computer En&#8230;         ","Allentown, PA ","             Application Deadline:   Available Year-round 
                     ",/posting/Graduate-UX-Intern-Technical-I1187424620,"Graduate UX Intern Technical Job at Intel Corporation in Allentown, PA","Full Time"
"Not paid ",false,"             COMPANY: The Gesture Group LOCATION: New York, NY (Financial district) APPLICATION DEADLINE: May 31st, 2012 POSITION: Unpaid Intern TIMEFRAME: June 22nd September 31st , 2015 INDUSTRY: Entertainment/M&#8230;         ","New York, NY ","             Application Deadline:   6/30/2015 
                     ",/business/Concert-Booking-Music-Division,"Concert Booking - Music Division Job at The Gesture Group in New York, NY","Part Time"
"Not paid ",false,"              Req ID: 84783 Ericsson Overview Ericsson is worlds leading provider of communications technology and services. Our offerings include services, consulting, software and infrastructure within Informati&#8230;         ","San Jose, CA ","             Application Deadline:   Available Year-round 
                     ",/posting/Marketing-Content-Creation-InternFall-2015-I1951677224,"Marketing Content Creation Intern-Fall 2015 Job at Ericsson in San Jose, CA","Part Time"
"Not paid ",false,"              Division Digital Factory (DF) Job Type Internship Business Unit Product Lifecycle Management Job Time Full-Time Functional Area SL - Science/Laboratory Experience Level Entry Level Req ID 144061 Requ&#8230;         ","Cypress, CA ","             Application Deadline:   Available Year-round 
                     ",/posting/Strategic-Student-Program-KH-Lifecycle-Cypress-CA-I735116715,"Software Engineer Intern (PES - Hosch) CA Job at Siemens PLM Software in Cypress, CA","Full Time"
"Not paid ",false,"              Come intern with Intel's DCG (data center group). In this position, you will be working with a high energy team of systems engineers developing end to end platform solutions for the Data Center. Some&#8230;         ","Hillsboro, OR ","             Application Deadline:   Available Year-round 
                     ",/posting/DCG-Engineering-SW-Grad-Intern-I1402708074,"DCG Engineering SW Grad Intern Job at Intel Corporation in Hillsboro, OR","Full Time"
"Not paid ",false,"             Food Truck Stars is a technology company creating a platform that connects customers with food trucks and allows food truck owners to manage their business and online presence. We have started out in &#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/technology/Frontend-developerdesginer,"Front-end developer/desginer Job at Food Truck Stars in Virtual","Part Time"
"Paid Opportunity",true,"             Polycom is a multinational corporation that develops, video, voice and content collaboration and communication technology. Seeking summer Intern. Education: Senior year and/or Masters level in Electri&#8230;         ","Westminster, CO ","             Application Deadline:   Available Year-round 
                     ",/technology/InternCTO-Solution-Architecture,"Intern-CTO Solution Architecture Job at Polycom in Westminster, CO","Full Time"
"Not paid ",true,"             We are a International Startup and we are part of 500Startups, office is located in Mountain View. CoContest is the first crowdsourcing platform dedicated to Interior Design. Our vision is to revoluti&#8230;         ","Mountain View, CA ","             Application Deadline:   6/23/2015 
                     ",/sales/Business-Development-Internship-I6293501,"Business Development Internship Job at CoContest in Mountain View, CA","Part Time"
"Not paid ",false,"             Company Information: We help people stand out from the sea of sameness. Our clients are visionaries, start-ups, entrepreneurs, renegades, rule breakers and sometimes trouble makers! Our clients grow t&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/it/Mobile-Specialist-I438174,"Mobile Specialist Job at Julie Braun Design in Virtual","Part Time"
"Not paid ",false,"             FundWisdom is an equity crowdfunding platform that enables investors of all sizes to connect with and invest in entrepreneurs and private small businesses that are seeking capital. Unlike first-genera&#8230;         ","Cambridge, MA ","             Application Deadline:   Available Year-round 
                     ",/software/Software-Developer-I8444656,"Software Developer Job at Fund Wisdom in Cambridge, MA","Full Time"
"Not paid ",false,"             Project Environment: JAVA, .Net and Selenium In .Net we would be using the following skills: WPF, WCF, Web Services, Integration In Selenium we would be using the following skills: Selenium RC Seleniu&#8230;         ","Sunnyvale, CA ","             Application Deadline:   Available Year-round 
                     ",/computer-science/Hiring-Entry-level-GraduatesFresh-OPT,"Hiring Entry level Graduates(Fresh OPT) Job at Intone Networks in Sunnyvale, CA","Full Time"
"Not paid ",false,"             This is a small accounting firm serving diverse clients from various industries. We need two part time data entry operator, who can choose their hours. They will get free Lunch in the Galleria Mall wh&#8230;         ","Dallas, TX ","             Application Deadline:   Available Year-round 
                     ",/accounting/Accounting-data-entry-operators-I4158571,"Accounting data entry operators Job at USA TAX AND FINANCIAL SERVICES in Dallas, TX","Part Time"
"Not paid ",false,"             Amanne Media Group, a boutique media company that provides news, programming, commentary and lifestyle experiences for consumers, companies and other media outlets, as well as onscreen and digital con&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/advertising/Communications-and-Marketing-I5240068,"Communications and Marketing  Job at Amanne Media Group in Virtual","Part Time"
"Not paid ",false,"             Thank you for your interest in our company. We are currently looking for art interns. Second Life E-Cycling is an electronics consulting company that provides resources, access to channels and other o&#8230;         ","Pittsburgh, PA ","             Application Deadline:   Available Year-round 
                     ",/art/Art-Internship-I7280516,"Art Internship   Job at Second Life E-Cycling  in Pittsburgh, PA","Part Time"
